"OBJ_CD"	"FND_CD"	"FND_NM"	"CNTR_NM"	"ASST_LBLT"	"TP"	"TRD_DT"	"EFF_DT"	"MAT_DT"	"CURR"	"NOTN"	"MAT_PRD"	"CALL_YN"	"RISK_CALL_YN"	"STRUCT_COND"	"PAY_COND"	"PAY_FREQ"	"PAY_DCF"	"RCV_COND"	"RCV_FREQ"	"RCV_DCF"	"NOTE"	"CALL_DT"	"TRMNTN_DT"	"TYPE1"	"TYPE2"	"TYPE3"	"TYPE4"	"OPTN_FREQ"	"CALL_NOTICE"	"FRST_CALL_DT"	"ADD_OPTN"	"UPFRNT"	"NO"	"CREATED_AT"	"UPDATED_AT"
I251119FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251119"	"20251121"	"20260221"	KRW	3000000000	0.25	N	""	if 3mKTB < 10.00%, 10*4.85%, otherwise 0.00%	"10*(3mKTB + 0.30%)"	"3"	Act/365	if 3mKTB < 10.00%, 10*4.85%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261121"	""	""	391	2026-02-19 14:02:07	2026-02-19 14:02:07
I251124FE001	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	MTM	"20251124"	"20251125"	"20451125"	KRW	5000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.12% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261125"	NC1(2026-11-25 부터 행사 가능)	-20000000	397	2026-02-19 14:02:07	2026-02-19 14:02:07
I251124FE002	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	캐리	"20251124"	"20251125"	"20260225"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.12%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.12%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261125"	""	""	398	2026-02-19 14:02:07	2026-02-19 14:02:07
I251124FE003	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	MTM	"20251124"	"20251128"	"20451128"	KRW	5000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.20% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261128"	NC1(2026-11-28 부터 행사 가능)	-20000000	401	2026-02-19 14:02:07	2026-02-19 14:02:07
I251124FE004	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	캐리	"20251124"	"20251128"	"20260228"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.20%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.20%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261128"	""	""	402	2026-02-19 14:02:07	2026-02-19 14:02:07
I251127FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20271127"	KRW	10000000000	2	N	""	STR(2y, 0.50% + 25*(3.00% - Avg.3mKTB), 0.50%, Cap 30%, w/o Floor)	"1회차~7회차: Min(0.50% + 25*(3.00% - Avg.3mKTB), 30.00%)
8회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260227"	""	-15000000	403	2026-02-19 14:02:07	2026-02-19 14:02:07
I251127FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20350227"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260227"	""	-15000000	404	2026-02-19 14:02:07	2026-02-19 14:02:07
I251127FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20301127"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 18*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 18*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260227"	""	-15000000	405	2026-02-19 14:02:07	2026-02-19 14:02:07
I251128FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251128"	"20251128"	"20271128"	KRW	10000000000	2	N	""	STR(2y, 0.50% + 25*(3.25% - Avg.3mCD), 0.50%, Cap 38%, w/o Floor)	"1회차~7회차: Min(0.50% + 25*(3.25% - Avg.3mCD), 38.00%)
8회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260228"	""	-15000000	406	2026-02-19 14:02:07	2026-02-19 14:02:07
I251128FE002	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251128"	"20251217"	"20451217"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.30%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20261217"	NC1(2026-12-17 부터 행사 가능)	+100bp	407	2026-02-19 14:02:07	2026-02-19 14:02:07
I251201FE002	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20251201"	"20251217"	"20401217"	KRW	30000000000	15	N	""	STR(15y, 5.31%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.31%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	"20261217"	NC1(2026-12-17 부터 행사 가능)	+100bp	410	2026-02-19 14:02:07	2026-02-19 14:02:07
I251202FE001	"10206020"	FE_RT_ExoticSWAP	신한은행	자산	자산	"20251202"	"20251219"	"20451219"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.41%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20261219"	NC1(2026-12-19 부터 행사 가능)	+80bp	413	2026-02-19 14:02:07	2026-02-19 14:02:07
I251204FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20251204"	"20251204"	"20350304"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260304"	""	-16000000	416	2026-02-19 14:02:07	2026-02-19 14:02:07
I251209FE001	"10306002"	FE_CMDT_BTB_SWAP	JP Morgan Chase Bank NA	자산	""	"20251208"	"20251208"	"20261209"	USD	17664000	1	N	""	"기초자산 : Crude Oil(OIL-WTI-NYMEX),
Buy Zero Cost Collar(Buy Call 68, Sell Put 49.5)"	Sell OIL-WTI-NYMEX Put Option	"1"	""	Buy OIL-WTI-NYMEX Call Option	"1"	""	Total 300,000 Barrels, 25,000 Barrels per period	""	""	""	""	""	""	""	""	"19000100"	""	""	417	2026-02-19 14:02:07	2026-02-19 14:02:07
I251209FE002	"10306002"	FE_CMDT_BTB_SWAP	아시아나항공	부채	""	"20251208"	"20251208"	"20261209"	USD	17664000	1	N	""	"기초자산 : Crude Oil(OIL-WTI-NYMEX), 
Sell Zero Cost Collar(Sell Call 68, Buy Put 49.5)"	Sell OIL-WTI-NYMEX Call Option	"1"	""	Buy OIL-WTI-NYMEX Put Option	"1"	""	Total 300,000 Barrels, 25,000 Barrels per period	""	""	""	""	""	""	""	""	"19000100"	""	""	418	2026-02-19 14:02:07	2026-02-19 14:02:07
I251209FE003	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251209"	"20260102"	"20460102"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.45%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20270102"	NC1(2027-01-02 부터 행사 가능)	+100bp	419	2026-02-19 14:02:07	2026-02-19 14:02:07
I251209FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20251209"	"20251209"	"20301209"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 10*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 10*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260309"	""	-15000000	422	2026-02-19 14:02:07	2026-02-19 14:02:07
I251210FE010	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251210"	"20260102"	"20460102"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.50%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20270102"	NC1(2027-01-02 부터 행사 가능)	+100bp	423	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251217"	"20451217"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.30% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261217"	NC1(2026-12-17 부터 행사 가능)	-20000000	408	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251217"	"20260317"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.30%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.30%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261217"	""	""	409	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251217"	"20401217"	KRW	3000000000	15	N	""	STR(15y, 10*5.31%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	"1회차~60회차: 10*5.31%*n/N (30/360)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	"20261217"	NC1(2026-12-17 부터 행사 가능)	-20000000	411	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251217"	"20260317"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.31%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.31%, otherwise 0.00%	"3"	"30/360"	캐리 거래(gapping)	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	"20261217"	""	""	412	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE005	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251219"	"20451219"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.41% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261219"	NC1(2026-12-19 부터 행사 가능)	-20000000	414	2026-02-19 14:02:07	2026-02-19 14:02:07
I251216FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251219"	"20260319"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.41%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.41%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20261219"	""	""	415	2026-02-19 14:02:07	2026-02-19 14:02:07
I251218FE005	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20251218"	"20260113"	"20460113"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 8.93%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2027-01-13 지급"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"20270113"	NC1(2027-01-13 부터 행사 가능)	+100bp	426	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251230"	"20260102"	"20460102"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.50% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	NC1(2027-01-02 부터 행사 가능)	-20000000	424	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251230"	"20260102"	"20260402"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.50%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.50%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	""	""	425	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251230"	"20260102"	"20460102"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.45% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	NC1(2027-01-02 부터 행사 가능)	-20000000	420	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251230"	"20260102"	"20260402"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.45%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.45%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	""	""	421	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE005	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251230"	"20260113"	"20460113"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*8.93% (30/360)"	""	"30/360"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20270113"	NC1(2027-01-13 부터 행사 가능)	-20000000	427	2026-02-19 14:02:07	2026-02-19 14:02:07
I251230FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251230"	"20260113"	"20260413"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*8.93%, otherwise 0.00%	"10*(SOFR Compound + 0.85%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*8.93%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20270113"	""	""	428	2026-02-19 14:02:07	2026-02-19 14:02:07
I260105FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	자체발행	"20260105"	"20260105"	"20310105"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 18*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 18*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260405"	""	-15000000	429	2026-02-19 14:02:07	2026-02-19 14:02:07
I260105FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	자체발행	"20260105"	"20260105"	"20350405"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260405"	""	-15000000	430	2026-02-19 14:02:07	2026-02-19 14:02:07
I260106FE001	"10206020"	FE_RT_ExoticSWAP	BNP Paribas SA	자산	자산	"20260106"	"20260120"	"20460120"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.17%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"20 영업일 전"	"20270120"	NC1(2027-01-20 부터 행사 가능)	+100bp	431	2026-02-19 14:02:07	2026-02-19 14:02:07
I260107FE009	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20260107"	"20260129"	"20460129"	KRW	50000000000	20	N	""	CD + 0.20%	CD + 0.20%	"3"	Act/365	"5.51%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20270129"	NC1(2027-01-29 부터 행사 가능)	+100bp	434	2026-02-19 14:02:07	2026-02-19 14:02:07
I260107FE010	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20260107"	"20260129"	"20410129"	KRW	30000000000	15	N	""	STR(15y, 5.80%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.80%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"10 영업일 전"	"20270129"	NC1(2027-01-29 부터 행사 가능)	+100bp	437	2026-02-19 14:02:07	2026-02-19 14:02:07
I260112FE004	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20260112"	"20260126"	"20460126"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.45%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20270126"	NC1(2027-01-26 부터 행사 가능)	+100bp	440	2026-02-19 14:02:07	2026-02-19 14:02:07
I260113FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	자체발행	"20260113"	"20260113"	"20301013"	KRW	10000000000	4.75	N	""	STR(4.75y, 7.50% + 25*(Avg.3mKTB - Avg.3mCD), 0.50%, w/o Cap, w/o Floor)	"1회차~18회차: 7.50% + 25*(Avg.3mKTB - Avg.3mCD)
19회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	Power	Quarterly	"10 영업일 전"	"20260413"	""	-15000000	443	2026-02-19 14:02:07	2026-02-19 14:02:07
I260116FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20260116"	"20260116"	"20310116"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 18*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 18*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260416"	""	-15000000	444	2026-02-19 14:02:07	2026-02-19 14:02:07
I260116FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20260116"	"20260116"	"20350416"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20260416"	""	-15000000	445	2026-02-19 14:02:07	2026-02-19 14:02:07
I260116FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20260116"	"20260120"	"20460120"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.17% (30/360)"	""	"30/360"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20270120"	NC1(2027-01-20 부터 행사 가능)	-20000000	432	2026-02-19 14:02:07	2026-02-19 14:02:07
I260116FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20260116"	"20260120"	"20260420"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.17%, otherwise 0.00%	"10*(SOFR Compound + 0.85%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.17%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20270120"	""	""	433	2026-02-19 14:02:07	2026-02-19 14:02:07
I260116FE009	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20260116"	"20260202"	"20410202"	KRW	30000000000	15	N	""	STR(15y, 5.90%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.90%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"10 영업일 전"	"20270202"	NC1(2027-02-02 부터 행사 가능)	+100bp	446	2026-02-19 14:02:07	2026-02-19 14:02:07
I260120FE001	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20260120"	"20260209"	"20460209"	KRW	50000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.65%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"18 영업일 전"	"20270209"	NC1(2027-02-09 부터 행사 가능)	+100bp	449	2026-02-19 14:02:07	2026-02-19 14:02:07
I260126FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	MTM	"20260126"	"20260126"	"20460126"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.45% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	NC1(2027-01-26 부터 행사 가능)	-20000000	441	2026-02-19 14:02:07	2026-02-19 14:02:07
I260126FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	캐리	"20260126"	"20260126"	"20260426"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.45%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.45%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	""	""	442	2026-02-19 14:02:07	2026-02-19 14:02:07
I260126FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	MTM	"20260126"	"20260129"	"20460129"	KRW	5000000000	20	N	""	"10*(CD + 0.20%)"	"1회차~20회차: 10*5.51% (30/360)"	""	"30/360"	"10*(CD + 0.20%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	NC1(2027-01-29 부터 행사 가능)	-25000000	435	2026-02-19 14:02:07	2026-02-19 14:02:07
I260126FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	캐리	"20260126"	"20260129"	"20260429"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.45%, otherwise 0.00%	"10*(CD + 0.30%)"	"3"	Act/365	if CD < 10.00%, 10*5.51%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	\Zero	""	""	Annual	"10 영업일 전"	"20270102"	""	""	436	2026-02-19 14:02:07	2026-02-19 14:02:07
I260126FE005	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	MTM	"20260126"	"20260129"	"20410129"	KRW	3000000000	15	N	""	STR(15y, 10*5.80%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	"1회차~60회차: 10*5.80%*n/N (30/360)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	"20261217"	NC1(2027-01-29 부터 행사 가능)	-20000000	438	2026-02-19 14:02:07	2026-02-19 14:02:07
