"OBJ_CD"	"FND_CD"	"FND_NM"	"CNTR_NM"	"ASST_LBLT"	"TP"	"TRD_DT"	"EFF_DT"	"MAT_DT"	"CURR"	"NOTN"	"MAT_PRD"	"CALL_YN"	"RISK_CALL_YN"	"STRUCT_COND"	"PAY_COND"	"PAY_FREQ"	"PAY_DCF"	"RCV_COND"	"RCV_FREQ"	"RCV_DCF"	"NOTE"	"CALL_DT"	"TRMNTN_DT"	"TYPE1"	"TYPE2"	"TYPE3"	"TYPE4"	"OPTN_FREQ"	"CALL_NOTICE"	"ADD_OPTN"	"UPFRNT"	"CREATED_AT"	"UPDATED_AT"
I251106FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	자체발행	"20251106"	"20251106"	"20351106"	USD	5000000	10	N	""	STR(10y, 0.50% + 10*(4.50% - Avg.3mUST), 0.50%, Cap 30%, w/o Floor)	"1회차~39회차: Min(0.50% + 10*(4.50% - Avg.3mUST), 30.00%)
40회차: 0.50%"	""	Act/365	"0.005"	""	Act/360	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251106FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제이차 주식회사	부채	자체발행	"20251106"	"20251106"	"20301106"	KRW	10000000000	5	Y	""	STR(5y, 0.50% + 18*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 18*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251230"	"20260206"	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251106FE003	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20251106"	"20251121"	"20401121"	KRW	30000000000	15	N	""	STR(15y, 4.75%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"4.75%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"17 영업일 전"	NC1(2026-11-21 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251106FE004	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20251106"	"20251121"	"20451121"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 8.72%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2026-11-21 지급"	""	"30/360"	"Appendix1: Fixed Amount로 지급,
2년차(2027년)부터 1년 단위로 계산"	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	NC2(2027-11-21 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251106FE005	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20251106"	"20251121"	"20451121"	KRW	30000000000	20	N	""	"3mKTB + 0.20%"	"3mKTB + 0.20%"	"3"	Act/365	"4.85%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2026-11-21 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251107FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	자체발행	"20251107"	"20251107"	"20350207"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251110FE001	"10206020"	FE_RT_ExoticSWAP	플레인비제일차 주식회사	부채	자체발행	"20251110"	"20251110"	"20350210"	KRW	10000000000	9.25	Y	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251126"	"20260210"	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251112FE001	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	자체발행	"20251112"	"20251112"	"20290512"	KRW	10000000000	3.5	N	""	STR(3.5y, 0.50% + 10*(Avg.3mCD - Avg.3mAA+신한카드), 0.50%, Cap 30%, w/o Floor)	"1회차~13회차: Min(0.50% + 10*(Avg.3mCD - Avg.3mAA+신한카드), 30.00%)
14회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	Power	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251113FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	자체발행	"20251113"	"20251113"	"20301113"	KRW	10000000000	5	Y	""	STR(5y, 0.50% + 10*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 10*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	"20251217"	"20260213"	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251113FE002	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251113"	"20251125"	"20451125"	KRW	50000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.12%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2026-11-25 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE001	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	자체발행	"20251114"	"20251114"	"20350214"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 15*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 15*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE002	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	MTM	"20251114"	"20251117"	"20451117"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*8.65% (30/360)"	""	"30/360"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	NC1(2026-11-17 부터 행사 가능)	-25000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE003	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	캐리	"20251114"	"20251117"	"20260217"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*8.65%, otherwise 0.00%	"10*(SOFR Compound + 0.85%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*8.65%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE004	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	MTM	"20251114"	"20251117"	"20401117"	USD	3000000	15	N	""	STR(15y, 10*9.35%*n/N(Zero), Range Accrual USDCMS10y <= 5.50%, w/o Cap, w/o Floor)	"1회차~60회차: 10*9.35%*n/N (30/360)"	""	"30/360"	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	계산 3M 단위, 만기 일시 지급	""	""	Range Accrual	$CMS10y	$Zero	""	Quarterly	"5 영업일 전"	"2027년(2년차, 8회차)부터 옵션 행사 가능"	-25000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE005	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	캐리	"20251114"	"20251117"	"20260217"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*9.35%, otherwise 0.00%	"10*(SOFR Compound + 0.85%), 5 lookback w/ obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*9.35%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Range Accrual	$CMS10y	$Zero	""	Quarterly	"5 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE006	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	MTM	"20251114"	"20251118"	"20451118"	KRW	5000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*4.72% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-11-18 부터 행사 가능)	-25000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE007	"10206020"	FE_RT_ExoticSWAP	큐에이알제일차 주식회사	부채	캐리	"20251114"	"20251118"	"20260218"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*4.72%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*4.72%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251114FE008	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251114"	"20251128"	"20451128"	KRW	50000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.20%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2026-11-28 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251119"	"20251121"	"20401121"	KRW	3000000000	15	N	""	STR(15y, 10*4.75%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	"1회차~60회차: 10*4.75%*n/N (30/360)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"10 영업일 전"	NC1(2026-11-21 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251119"	"20251121"	"20260221"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*4.75%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*4.75%, otherwise 0.00%	"3"	"30/360"	캐리 거래(gapping)	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251119"	"20251121"	"20451121"	USD	3000000	20	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*8.72% (30/360)"	""	"30/360"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	NC2(2027-11-21 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251119"	"20251121"	"20260221"	USD	3000000	0.25	N	""	if SOFRRATE < 12.00%, 10*8.72%, otherwise 0.00%	"10*(SOFR Compound + 0.85%), 5 lookback w/o obs shift"	"3"	Act/360	if SOFRRATE < 12.00%, 10*8.72%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE005	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251119"	"20251121"	"20451121"	KRW	3000000000	20	N	""	"10*(3mKTB + 0.20%)"	"1회차~20회차: 10*4.85% (30/360)"	""	"30/360"	"10*(3mKTB + 0.20%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-11-21 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251119FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251119"	"20251121"	"20260221"	KRW	3000000000	0.25	N	""	if 3mKTB < 10.00%, 10*4.85%, otherwise 0.00%	"10*(3mKTB + 0.30%)"	"3"	Act/365	if 3mKTB < 10.00%, 10*4.85%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251124FE001	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	MTM	"20251124"	"20251125"	"20451125"	KRW	5000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.12% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-11-25 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251124FE002	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	캐리	"20251124"	"20251125"	"20260225"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.12%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.12%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251124FE003	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	MTM	"20251124"	"20251128"	"20451128"	KRW	5000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.20% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-11-28 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251124FE004	"10206020"	FE_RT_ExoticSWAP	플레인에이제일차 주식회사	부채	캐리	"20251124"	"20251128"	"20260228"	KRW	5000000000	0.25	N	""	if CD < 10.00%, 10*5.20%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.20%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251127FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20271127"	KRW	10000000000	2	N	""	STR(2y, 0.50% + 25*(3.00% - Avg.3mKTB), 0.50%, Cap 30%, w/o Floor)	"1회차~7회차: Min(0.50% + 25*(3.00% - Avg.3mKTB), 30.00%)
8회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251127FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20350227"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251127FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251127"	"20251127"	"20301127"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 18*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 18*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251128FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20251128"	"20251128"	"20271128"	KRW	10000000000	2	N	""	STR(2y, 0.50% + 25*(3.25% - Avg.3mCD), 0.50%, Cap 38%, w/o Floor)	"1회차~7회차: Min(0.50% + 25*(3.25% - Avg.3mCD), 38.00%)
8회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251128FE002	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251128"	"20251217"	"20451217"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.30%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2026-12-17 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251201FE002	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20251201"	"20251217"	"20401217"	KRW	30000000000	15	N	""	STR(15y, 5.31%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"5.31%*n/N"	"3"	"30/360"	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	NC1(2026-12-17 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251202FE001	"10206020"	FE_RT_ExoticSWAP	신한은행	자산	자산	"20251202"	"20251219"	"20451219"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.41%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2026-12-19 부터 행사 가능)	+80bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251204FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20251204"	"20251204"	"20350304"	KRW	10000000000	9.25	N	""	STR(9.25y, 0.50% + 7*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: Min(0.50% + 7*(3.00% - Avg.3mKTB), 20.00%)
37회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-16000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251209FE001	"10306002"	FE_CMDT_BTB_SWAP	JP Morgan Chase Bank NA	자산	""	"20251208"	"20251208"	"20261209"	USD	17664000	1	N	""	"기초자산 : Crude Oil(OIL-WTI-NYMEX),
Buy Zero Cost Collar(Buy Call 68, Sell Put 49.5)"	Sell OIL-WTI-NYMEX Put Option	"1"	""	Buy OIL-WTI-NYMEX Call Option	"1"	""	Total 300,000 Barrels, 25,000 Barrels per period	""	""	""	""	""	""	""	""	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251209FE002	"10306002"	FE_CMDT_BTB_SWAP	아시아나항공	부채	""	"20251208"	"20251208"	"20261209"	USD	17664000	1	N	""	"기초자산 : Crude Oil(OIL-WTI-NYMEX), 
Sell Zero Cost Collar(Sell Call 68, Buy Put 49.5)"	Sell OIL-WTI-NYMEX Call Option	"1"	""	Buy OIL-WTI-NYMEX Put Option	"1"	""	Total 300,000 Barrels, 25,000 Barrels per period	""	""	""	""	""	""	""	""	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251209FE003	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251209"	"20260102"	"20460102"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.45%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2027-01-02 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251209FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	자체발행	"20251209"	"20251209"	"20301209"	KRW	10000000000	5	N	""	STR(5y, 0.50% + 10*(3.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~19회차: Min(0.50% + 10*(3.00% - Avg.3mKTB), 20.00%)
20회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	""	-15000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251210FE010	"10206020"	FE_RT_ExoticSWAP	ANZ Banking Group, Seoul	자산	자산	"20251210"	"20260102"	"20460102"	KRW	30000000000	20	N	""	CD + 0.15%	CD + 0.15%	"3"	Act/365	"5.50%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"18 영업일 전"	NC1(2027-01-02 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251217"	"20451217"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.30% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-12-17 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251217"	"20260317"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.30%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.30%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251217"	"20401217"	KRW	3000000000	15	N	""	STR(15y, 10*5.31%*n/N, Range Accrual (KTB10y - KTB3y) >= 0.00%, w/o Cap, w/o Floor)	"1회차~60회차: 10*5.31%*n/N (30/360)"	"3"	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	NC1(2026-12-17 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251217"	"20260317"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.31%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.31%, otherwise 0.00%	"3"	"30/360"	캐리 거래(gapping)	""	""	Range Accrual	KTB10y3y	""	""	Quarterly	"7 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE005	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251216"	"20251219"	"20451219"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.41% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2026-12-19 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251216FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251216"	"20251219"	"20260319"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.41%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.41%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
I251218FE005	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20251218"	"20260113"	"20460113"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"구조화이자1: 8.93%(Zero)
구조화이자2: If USDKRW >= 900, 0.05%, otherwise 0.00%, 2027-01-13 지급"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	NC1(2027-01-13 부터 행사 가능)	+100bp	2026-01-16 15:29:41	2026-01-16 15:29:41
I251230FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	MTM	"20251230"	"20260102"	"20460102"	KRW	3000000000	20	N	""	"10*(CD + 0.15%)"	"1회차~20회차: 10*5.50% (30/360)"	""	"30/360"	"10*(CD + 0.15%)"	"3"	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	NC1(2027-01-02 부터 행사 가능)	-20000000	2026-01-16 15:29:41	2026-01-16 15:29:41
I251230FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽윈터제일차 주식회사	부채	캐리	"20251230"	"20260102"	"20260402"	KRW	3000000000	0.25	N	""	if CD < 10.00%, 10*5.50%, otherwise 0.00%	"10*(CD + 0.25%)"	"3"	Act/365	if CD < 10.00%, 10*5.50%, otherwise 0.00%	""	"30/360"	캐리 거래(gapping)	""	""	Zero Callable	ero	""	""	Annual	"10 영업일 전"	""	""	2026-01-16 15:29:41	2026-01-16 15:29:41
